"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3"
"NCKIPSD",22.9154829935887,23.0982419054202,24.6604145552656,20.6410471363299,19.0781459158859,20.9833917252682,23.9195620411858,23.5210602544426,22.6817841546515,20.7064797175368,20.1785798146992,20.124830911995
"NCL",831.96291698025,842.35614652468,857.384589581749,904.895052785522,890.33131445328,909.385921139558,887.003345485904,910.191948019884,885.901066812111,995.066591674872,995.741651212938,934.928330956647
"NCLN",167.961049507315,171.48389760284,171.534942421186,123.747656654188,109.425073945323,127.412537126594,181.513734018286,174.77475209991,177.657869924657,141.416199337868,131.603347311927,127.185305268149
"NCOA1",11.9941526155582,12.027189140295,11.1878498386756,11.6097084234374,11.3184512235901,12.0542888634519,11.4786404048219,12.1110341956927,11.1269129815272,11.5088050918738,11.8671053036633,11.8603545539911
"NCOA2",28.7087230762376,28.0969899720979,28.3957420540779,32.6734391188731,31.1324302568489,32.0007525144447,25.6104276337524,26.0864517343183,25.1528975835515,30.5912471845057,30.2303630681182,31.4563798489292
"NCOA3",64.0153029132697,62.9372575374992,62.213148778762,75.4490153003732,74.9747052683203,73.9675359649811,61.6822269418395,63.9408911292297,63.0755154002452,69.5681501822221,70.497506728083,74.0176776560538
"NCOA4",122.548484192774,119.66801579758,120.437112850055,144.247809270816,146.082941974445,143.960180978573,122.704603896336,125.420796245788,124.328757210464,149.645697687146,151.21182598688,147.461223499303
"NCOA5",34.0406495967496,33.1292866835184,34.1619272221474,29.2215233861763,27.4532646699845,31.7991276111134,35.3707086965351,34.8266808459882,35.38247887302,33.3552342961226,30.9954988083038,29.7339844105152
"NCOA6",75.1082848493047,74.3773453947952,76.0483666505765,72.6593038102754,70.9343125147456,75.6813476432975,78.7558453643411,74.6648241177802,73.3050966897138,75.2210503766024,73.8881082434154,74.1989824390448
"NCOA7",17.2295251346927,16.4723845687165,16.5732491937594,22.9658067114115,25.1521138302002,21.8474984538311,17.4035434161731,17.3909678228789,17.4634552377567,21.0968733773697,21.7538592797873,21.6508128355022
"NCOR1",160.118718950989,162.962541838168,161.870235834453,177.456647564557,180.760749978636,177.473120268003,156.494421998195,156.265154271271,152.007988634734,169.384001128297,170.895317969694,174.838245730936
"NCOR2",325.065137970852,336.073548711033,340.621976044606,290.017279354413,266.371588488982,295.438090495643,331.890796758821,310.173727997075,322.611450949514,273.135020165487,264.301888918629,273.377395286515
"NCR3LG1",30.1892177640256,32.4247651439195,32.1673348684126,33.6456113048163,32.7646418990215,32.9512699158639,35.1782524502267,34.9907465801663,36.0313187118932,34.3702578116882,33.7859938607455,34.4630175001957
"NCS1",76.9964519873532,80.5335217050996,79.4210409941643,80.0139977387151,73.4629026817178,80.0594884013493,86.6740452124578,90.3405592651608,85.9229607903538,85.8241421776639,82.5896519553303,85.0319432227538
"NCSTN",50.1973524939147,48.4274686862368,51.1522275444149,56.555060208347,53.929878111456,55.5764644254015,50.5335115306891,49.8312379899129,49.8640318725511,54.5926493910322,53.3344618894095,53.2884974674223
"NDC1",75.1082848493047,67.5334218672633,68.7046402572804,72.5606776464841,73.984675255855,69.7334129950231,73.5732735887509,73.8444954468897,73.1946558660758,73.3471608094045,76.0484915098218,75.196158745495
"NDC80",21.4993576400524,21.924039339422,21.867985260037,23.9802472532652,24.0282959782126,23.9069528235726,21.5688464612762,22.1488741140439,20.735264638032,23.8140132498067,23.3291387448753,23.1012510994297
"NDE1",55.8725821304355,55.8752678191391,55.1595449096456,67.1503280899307,66.385525970986,63.4974427705611,58.327989506179,57.3036864283883,55.9106669667308,57.9812663583817,59.3355265183163,62.9278684297743
"NDEL1",38.7396109971203,39.6377237636223,38.731356977976,39.9576857874619,36.8719285723574,37.9630889415285,41.6805242005031,40.3900007413002,39.717281200811,41.7721216021199,41.0922900464395,42.8030375177793
"NDFIP1",42.6232274969701,39.5706264741366,39.7467858126046,43.2687070004568,47.534819382288,41.4771229710175,40.6357617205433,42.4482799518982,40.5455873780959,39.8357690493487,41.9774470792033,41.98716599432
"NDFIP2",81.4808489402184,73.5889522433393,72.2949064940029,95.11789025076,103.498272654484,90.9184296236226,73.4220579666514,77.5583470660122,76.0661172806634,89.1659119058334,96.2420739860933,94.2633784233762
"NDN",6.81242120830003,7.17940997495993,6.78161400269804,16.6114638728553,16.5227981810092,17.2965363500667,7.20336236182837,5.78704589646399,6.43317797691273,16.6307699088814,17.2230554849626,16.1965606138579
"NDOR1",30.9723779974208,32.1731503083485,32.112936895129,30.2500533800002,28.0686887317873,31.6263062654008,32.9650056176802,31.5304510956827,31.3513888102335,31.6999651784312,28.9251315113309,31.0182266233677
"NDRG1",138.597904866186,141.961090229173,138.188984798294,149.334101432055,152.197046240616,151.607525526354,144.699603474438,138.829441248162,123.73513778341,128.814291998462,124.94216557384,133.379885353673
"NDRG2",5.36411118763782,5.38455748121995,5.25847075075517,4.33955120681885,4.32134721657164,4.98301546804585,9.41660919437488,8.35243737633978,6.98538209510267,12.4301341290794,11.7770893342297,13.8244897030597
"NDRG3",29.7815453137652,29.606678985524,30.2815384612453,29.3905968098186,26.8913557439907,29.3220216558998,30.4080869167259,30.7101224247922,29.7638019704375,28.8578993348477,28.0549771401394,29.6735494828516
"NDRG4",4.45221228573939,4.07616033625062,4.31557254717148,3.49418408860739,3.1707717966795,3.45642691425145,5.23755927453552,5.23518842695583,4.76276051938818,4.3411774973418,3.84068136250037,4.88012040883964
"NDST1",189.117104031359,189.868554921896,190.24784523077,210.101907779489,191.26309538114,208.465748265791,197.83127433029,190.942684449825,192.512160703966,214.810207386453,202.475920579317,206.491039094772
"NDST2",15.0946088820128,15.7510887067462,16.4281879316696,14.3712410095949,13.7801474708012,14.4881894822373,15.8776403204423,15.1686228781028,15.6687918536394,13.4763891374316,13.7274353386244,14.6101437626871
"NDUFA1",32.5279702418357,34.1860689929167,33.9806006445351,37.830178539963,36.10933788708,34.6794833729896,35.6456461912614,36.2585272533607,35.0097410932418,40.0075422596752,39.0069200878944,37.9229171089396
"NDUFA10",52.7506694192303,53.7617032003425,53.4732077378517,59.6829185457294,56.7394227414251,58.730453984656,56.8570739093934,56.4982728242412,56.6285323203778,60.9326424267184,60.7907846908262,59.6945997997691
"NDUFA11",52.4180945255967,53.3087964963147,52.530309534268,48.1295679301727,48.7790462898458,51.587171695203,57.7093801430449,54.6488045480517,55.6897853194549,50.7980230174564,51.2340892692921,48.2875072032554
"NDUFA12",19.4824518335005,18.5524005427703,20.254178719288,24.0929628690267,24.1487050337827,25.6207645018889,19.4793215013565,19.7624634350897,18.3469818268606,25.2038146788118,26.6147216292018,25.0502775165824
"NDUFA13",54.9392267837865,55.120423312426,57.4442597875599,63.191192086307,59.2144977725885,63.2814160884204,59.3177644871936,59.257560171782,57.0841007178845,62.2287493773636,64.0613649135804,65.7078751023021
"NDUFA2",16.7467551278053,15.5665711606608,15.9386061721165,17.1468630477225,15.6130408722573,16.0291798148411,16.8949090509295,16.0784419494541,16.9940817372952,15.2878157190562,17.0130182229509,15.0634057201645
"NDUFA3",15.5344659993991,15.281407680347,15.7935449100267,17.7386200304706,18.5028582059399,19.1543658164768,16.8124278025116,15.7801406145848,15.7930377802321,19.628993216398,17.6131246858416,18.4024354735811
"NDUFA4",47.171993784087,43.3113003629592,46.5102671575414,52.8354448882165,52.3110452532356,54.4819292358886,50.3410552843807,50.8454625284684,48.9943103864019,55.0923532756183,56.7700713894586,56.0382866761183
"NDUFA4L2",1.69505913529355,2.19743623065362,1.41434730537553,2.01479163173732,2.14060543235747,2.39069528235726,1.58089059467607,1.41693134062907,1.2562643688821,1.81142658162464,1.48526349565444,1.75261290224581
"NDUFA5",19.6970162810061,17.4788439110006,17.5342800551043,21.9513661695577,23.881129354738,20.9545881676494,18.5582808940235,21.1943098424622,20.5557982996203,21.0187946454031,23.2241201138694,20.8953762397066
"NDUFA6",23.3875247781009,24.6918025307033,24.6966798707881,25.9809494330323,24.5233109844452,25.548755607842,27.6862057189358,26.6830544040569,27.15463751199,27.2963246955161,28.5800702951688,26.5158245124259
"NDUFA6-AS1",1.13719157177922,1.39226875682634,1.28741870104695,1.52166081278064,1.39139353103235,1.54099033260377,1.47091559678556,1.32744094016829,1.42192560433908,1.13994948671206,1.12519961792003,1.4806557277594
"NDUFA7",18.8709431581098,19.0053072467981,20.3267093503329,21.9513661695577,21.8074178421417,22.034721578353,20.7165402276247,18.3455320944606,19.4651951661952,21.9088921898221,20.8687022470235,20.9709198992861
"NDUFA8",25.3722459175269,23.3666310633626,24.2614960845187,27.9957410647697,26.7843254723728,26.9313263735426,27.081343230538,26.3698380024442,26.3677466435694,28.2488852255084,29.8702991903838,28.0871326316808
"NDUFA9",38.1602869888554,37.5744821119398,39.0033468443944,43.8041061753241,42.9994116224806,44.8039338759845,41.7355116994484,39.7039076711009,40.159044495363,46.5661557448678,48.5186075247117,47.5320706074598
"NDUFAB1",35.0276460552749,34.739621631173,35.1410907412535,35.8999236200469,34.8383534116178,36.2780808208309,40.0171523574091,36.6761491221777,38.5162372437479,38.8988242657498,38.5268349175819,36.3516089896847
"NDUFAF1",10.6745812633993,10.4671771597547,10.6076047903165,10.8629674690173,10.6896483778351,10.5132985308482,11.8498060227024,11.1117247238806,11.1821333933462,12.2427451723596,11.7920919958019,11.6186148433365
"NDUFAF2",18.4203578183483,19.709828786397,19.1299539380921,19.3870859109829,19.9879032246379,18.8663302402892,19.6992714971375,19.4641621002204,18.6092787830008,21.7839662186756,20.7636836160176,21.1371159503612
"NDUFAF3",30.0068379836459,29.690550597381,29.7919567016922,27.4180735339918,26.4097195217103,28.6595398306683,30.76550565987,28.711503481168,31.213337780686,30.2320850174595,29.2401874043485,28.4950683934104
"NDUFAF4",13.4424626362204,12.9497768707221,13.1280442191267,14.159899230042,14.4089503165562,14.9058410677094,15.0803215857361,14.661510608825,13.8327131606579,16.3965337129816,16.5329330526383,15.3957978223145
"NDUFAF5",9.09753257423374,7.53167074475937,7.96023675717765,8.28459775847235,8.54904294547764,8.22341570015659,7.97318734706194,9.21751124746068,7.88271378716131,9.40067932877614,8.76155435820398,8.92926056230411
"NDUFAF6",5.19245962963341,5.26713722462014,5.27660340851639,5.15673942108993,5.23110452532356,5.60229195684923,5.93864988608751,5.23518842695583,5.68770241735632,5.7153631799536,5.91104865947323,6.05860149828079
"NDUFAF7",8.46456745409247,8.95748814632852,8.17782865031235,9.82034802322318,9.77989106908318,9.72120069633222,8.96296232807653,9.00870031305219,9.69118227423335,9.85353597418229,9.03160226650478,9.71491462193154
"NDUFB1",12.9382361845824,12.194932364009,12.58406448629,14.9207296364324,15.4524954648305,15.496313998894,13.49943099106,12.6927217986878,13.5428059986081,14.7568803416835,15.1376855264175,16.0605820266147
"NDUFB10",46.3781053283166,44.4184056394717,47.2174408102292,46.9319645127065,45.2336685425037,49.1820746340363,49.914902167555,50.4576707931383,50.250574755284,49.8454624874642,50.0788843282275,48.3026159351713
"NDUFB11",32.8069040235929,33.3976758414608,33.9624679867739,32.884780898426,31.4000059358936,34.2186264510894,34.1747305944758,33.4544947055895,34.7750543430111,33.5270075064491,33.2308953825716,32.4082299596317
"NDUFB2",29.502611532008,29.187320926239,30.5172630121412,32.6452602149327,31.7210967507472,33.5273410682391,30.8342400335516,30.0091142878493,31.0890918540933,34.2453318405416,32.7658128738313,30.97290042762
"NDUFB3",21.0273158555402,19.9949922667108,21.2333422383941,28.5593191435773,29.6206276702465,28.3282989180525,22.393658945455,21.253970109436,21.4393248887242,28.826667842061,31.0705121161651,28.9936565466355
"NDUFB4",34.4590502693853,35.0080107891154,35.9389276827474,37.4074949808573,35.1460654425192,36.5949199546373,36.0992930575597,34.5283795111189,34.1124094011832,38.118036946084,37.3266219918005,36.9257408024894
"NDUFB5",21.1453263016683,22.0079109512791,21.867985260037,25.3469240943737,27.6807039971725,24.6846488792791,23.0260151833254,23.342079453521,23.7033617733029,25.313124903565,27.2298307536648,26.7726729549964
"NDUFB6",22.9047547712135,21.9575879841648,21.5053321048125,20.3029002890453,22.8910993422727,21.1706148497902,22.393658945455,23.342079453521,22.1709953453259,22.2368228640818,21.9038858955099,21.4695080525112
"NDUFB7",38.5465029943653,38.8996535792806,38.4956324270801,34.800946366372,35.079171522758,36.5517146182091,43.1101991730797,40.7181322096564,42.0641487031182,40.194931216395,37.2816140070837,37.0617193897326
"NDUFB8",48.7061295837514,49.5513482851207,49.2664311372476,55.2870095310298,51.4815606481971,53.7186349589914,51.1108802696143,49.5031065215567,48.276445032755,58.4809702429678,55.2097945859429,56.1742652633615
"NDUFB9",52.2035300780912,52.5204033448588,54.9782183320333,58.2035260888593,59.5489673713943,58.6296415329903,59.7714113534919,58.8101081694781,59.1548661610967,63.6185508063687,63.2812265118226,61.6738436807536
"NDUFC1",19.3215284978714,20.5317705825957,19.4744744355553,19.612517142506,18.8105702368412,20.1336867755147,21.252668342341,21.5224413108184,20.4867727848466,18.3172705193595,18.8433429347675,18.7348275757311
"NDUFC2",35.0061896105244,32.2402475978341,30.5353956699024,39.1264081212206,37.0859891155931,37.8910800474816,33.6798431039685,33.7975412406892,32.4005766347944,37.2123236552716,41.1523006927286,37.8473734493601
"NDUFC2-KCTD14",9.85923636287831,10.7858892848113,12.5477991707675,6.96018927327439,7.49211901325114,5.86152397541809,11.2586904090409,10.9029137894721,10.9612517460702,8.24511409567076,7.44132013984447,7.87164932819026
"NDUFS1",50.0471573806608,49.4842509956351,47.5800939654536,63.5716072895021,67.5494801748303,63.3678267612767,53.0766833569071,52.0684980014324,50.8441941823382,65.4924403735666,67.63199836778,66.5086378938455
"NDUFS2",53.7054812106298,53.1410532726006,51.9500644859088,58.7389252637266,58.3047404638365,56.9446334122927,55.4548926862894,55.8569249542723,53.4671637437404,59.2461418162403,59.8606196733457,57.2620939613072
"NDUFS3",26.2305037075489,24.9601916886458,26.5280783046718,31.926698164453,29.5135973986286,30.8198066520755,28.4285369546967,28.3386268125814,28.8664702783788,31.6375021928579,32.2107143956574,32.347795031968
"NDUFS4",16.5321906802997,16.3885129568595,16.7364431136104,18.9362234479368,20.4427818790138,19.5720174019489,17.6097465372178,16.8241952866273,16.787005192974,20.6908639711435,21.2587714479025,20.2003745715746
"NDUFS5",55.2718016774201,56.328174523167,55.8848512200946,74.3500380466983,70.5061914282741,72.2825278442835,59.1940426145667,58.8101081694781,58.3127548808571,74.7838094775896,75.5083956932202,70.6635391707214
"NDUFS6",52.5575614164753,54.617193641284,54.4886365724803,49.1158295680861,49.4613642714097,52.4800819813846,57.5994051451543,58.8101081694781,57.001270100156,50.7511757782765,47.1533653216354,47.7738103181144
"NDUFS7",29.0305697474959,28.4995737090115,28.3050787652718,28.460692979786,26.0351135710477,28.15547757234,30.5318087893527,29.32302121765,30.0951244413514,28.7954363492744,28.4750516641629,26.8331078826601
"NDUFS8",45.1980008670362,44.8377636987568,45.186583140972,42.02883522708,42.0361391779198,45.9128708443068,48.9801146854857,46.3261973051988,47.3100878259226,46.8316234335542,43.1326520202679,45.3715219434843
"NDUFV1",77.1251906558565,77.4302720663903,75.6675808375907,77.646969807723,74.6937508053234,79.5410243642116,80.4742047063803,76.3800567932786,79.5035879163958,78.0943477129725,76.7086086190016,79.1999727032117
"NDUFV2",46.3351924388155,45.0222812448422,47.0179815748557,55.4983513105827,56.0972411117179,54.2226972173197,48.9251271865404,49.5329366550436,47.4481388554701,56.4040759726568,55.7048824178277,56.4764399016798
"NDUFV3",32.5279702418357,32.6428313347477,33.0195697831902,40.2958326347465,39.132943060285,38.9136063429476,34.1609837197395,33.3500892383853,33.9881634745905,40.3823201731148,40.6422101992715,39.1165069302967
